Built-up,Distance to Highways,Distance to Major Roads,Slope,Distance to CBD,Distance to MIDC,Distance to Stations,Distance to Hospitals,Distance to Airport
0,3178.44,3178.44,1.6876,7589.47,25733.3,4732.87,2618.43,43239.7
0,1441.56,1441.56,2.38594,6211.81,24435.6,3589.23,1425.55,42718.5
0,1826.31,1826.31,16.2602,7156.49,23851.4,5960.04,3487.36,42492.2
0,0,0,3.47174,19855.6,25726.7,22140.4,6926.04,45292.4
0,3084.02,2354.76,3.05437,6896.09,25231.3,3922.09,2769.28,43003.4
0,1890,1890,6.06377,7422.8,23787.3,6417.27,4012.94,42452.4
0,381.838,381.838,3.43891,10680.2,24017.9,10672.8,6051.53,42637.1
0,2207.8,1663.85,2.5695,6433.86,24833.3,3471.97,2064.56,42823.6
0,1770.25,1770.25,1.81752,6536.77,23930.3,4858.24,2229.91,42487.8
0,2835.91,2835.91,0.337615,8311.3,26170.6,5640.08,2447.53,43391.1
0,2846.84,2846.84,2.05278,8252.13,26132.5,5568.05,2431.48,43373.2
0,2965.75,2965.75,0.337615,7854.33,25873.4,5079.93,2411.97,43252.5
0,3013.17,3013.17,1.06752,7692,25766.3,4880.7,2453.59,43203.5
0,2524.46,1873.02,1.6876,6562.87,24950.6,3578.06,2354.76,42851.6
0,1235.84,1235.84,2.88218,6155.49,24151.9,3869.88,1236.93,42569.5
0,1689.62,1689.62,4.31545,6950.17,23782.6,5688.38,3203.26,42409.6
0,1816.18,1816.18,0.754894,7880.64,23701.5,7140,4831.4,42390.4
1,30,30,2.71992,10096.6,23867.2,10001.3,5661.74,42518.3
0,216.333,216.333,1.39176,19155.6,26389.2,19905.6,9058.71,44480.1
0,2024.28,1527.65,0.477454,6317.48,24714.8,3373.5,1898.55,42740.3
0,1650.27,1650.27,0.337615,8344.58,23674.3,7796.88,5042.23,42370.2
0,402.492,402.492,1.35022,9661.02,23779.6,9483.84,5414.98,42449.8
0,127.279,127.279,3.76924,9937.66,23816.8,9821.74,5556.73,42474.7
0,424.264,424.264,0.337615,10602.6,23924.4,10615.8,5959.36,42544.7
1,3055.29,3055.29,0.337615,7432.07,25571.7,4582.84,2496.5,43081.6
0,3086.5,3086.5,0.954841,7380.85,25537.5,4520.85,2529.27,43066.3
0,2844.31,2121.74,2.78189,6696.72,25048.1,3716.73,2581.05,42855.3
0,1583.19,1583.19,0.337615,6304.86,23908,4459.82,1789.97,42427.9
0,1002.65,1002.65,1.96786,9039.31,23685.7,8718.65,5144.8,42374.9
0,480,480,2.05278,17752.8,26310.7,18447.6,10478.8,44002.5
0,1639.33,1380,1.96786,6131.31,24499.1,3270.14,1611.37,42621.5
0,1355.32,1355.32,3.43891,6166.44,23949.8,4146.73,1448.1,42430.9
0,984.073,984.073,4.67991,9018.63,23655.7,8707.34,5115.59,42344.9
0,2712.8,1995.85,1.01275,6591.88,24952,3609.11,2485.84,42779.5
0,1259.29,1259.29,1.39176,6004.8,24252.1,3362.68,1236.93,42515.9
0,1120.09,1120.09,4.07259,6039.54,24028.3,3781.55,1129.29,42448.1
0,1462.63,1462.63,2.16079,6207.1,23871.6,4315.1,1636.86,42378.5
0,1718.14,1718.14,5.57096,7768.09,23581.9,7057.66,4773.77,42270.3
0,1332.22,1332.22,5.38598,8676.23,23602.1,8280.22,5002.09,42296.6
0,2821.44,2821.44,1.72101,7717.23,25724,4959.08,2266.14,43099.6
1,2981.04,2981.04,1.4321,7341.18,25477.1,4497.4,2423.32,42987.8
0,3110.9,2902.41,0.675206,7123.59,25330.8,4233.4,2589.4,42923.1
0,1600.16,1600.16,2.26364,6318.26,23771.8,4625.26,2006.64,42316.9
0,1339.63,1339.63,7.06204,8633.8,23570.8,8240.89,4968.15,42265.6
0,361.248,361.248,2.71992,9537.64,23654.4,9385.97,5281.36,42326.2
0,390,390,3.52041,17637,26190.3,18343.1,10549.1,43891.5
0,323.11,323.11,1.90915,19961,25928.1,20769.6,8149.46,44616.9
0,335.41,335.41,10.1119,19815.6,25748.1,21303.2,7627.85,44792.7
1,2922.19,2922.19,1.4321,7369.08,25483.8,4539.82,2363.15,42973.7
0,1247.8,1247.8,2.5695,6066.01,23871.3,4038.87,1340.63,42345.9
0,600,600,5.23748,9268.01,23595.8,9066.01,5142,42276.5
0,2586.45,1868.69,1.01275,6472.84,24837.6,3488.91,2373.6,42678.3
1,1204.87,1204.87,2.16079,5920.95,24193.1,3245.13,1186.8,42435.6
0,1358.31,1358.31,10.0468,8548.95,23508.4,8162.32,4900.66,42203.6
0,324.5,324.5,1.01275,9499.06,23594.7,9365.62,5225.51,42266.3
1,30,30,1.06752,9801.56,23634.6,9733.79,5381.05,42293
0,241.868,241.868,2.5695,18491.6,26435.9,19249.5,9625.84,44093.6
0,2786.77,2786.77,1.50953,7482.04,25533.9,4696.22,2226.48,42962
0,1504.79,1504.79,7.74697,6252.18,23674.5,4607.22,2013.58,42223.5
0,1501.2,1501.2,2.78189,6272.01,23666.6,4651.55,2066.52,42220
0,1517.89,1517.89,6.76286,7829.02,23460.1,7219.04,4845.72,42151.8
0,1444.99,1444.99,10.6478,8068.16,23461.6,7545.28,4830.09,42156.7
0,1034.46,1034.46,2.45639,11075,23833,11241.6,6207.97,42409
0,67.082,67.082,3.01696,19248.8,26099.7,20044.3,8828.06,44306.1
0,2550.18,2550.18,0,8295.69,26043.1,5708.6,2258.19,43181.9
0,1025.28,1025.28,3.76924,5850,24030.8,3325.81,1008.46,42342.2
0,1074.15,1074.15,2.05278,8720.72,23462.3,8417.66,4889.26,42154.7
0,134.164,134.164,1.06752,19324.9,26038.8,20128.6,8733.66,44305.1
0,502.892,502.892,3.47174,19747.3,25693.7,21107.4,7770.93,44620.1
0,2678.08,2678.08,1.90915,7580.75,25574.6,4840.05,2121.32,42946.6
0,920.272,920.272,0.754894,10891.7,23742.8,11052.1,6049.07,42329.9
0,0,0,3.70862,18945.2,26156,19738.6,9108.25,44157.9
0,2637.61,1890.95,3.32143,6427.15,24773.5,3450.13,2306.88,42579.6
0,296.985,296.985,0.754894,9376.24,23469.6,9269.22,5091.88,42142.8
1,2774.31,2774.31,3.52041,7188.3,25294.6,4371.77,2217.77,42786
1,2785.48,2785.48,2.36199,7170.56,25283.1,4350,2229.71,42780.9
0,3005.54,2280.2,3.76924,6634.89,24919.2,3696.7,2497.22,42622.7
0,2036.47,1395.89,1.21712,6110.58,24506.3,3132.09,1867.24,42453.8
0,920.272,920.272,1.21712,5820.93,23764.2,3661.97,967.471,42199.6
0,1437.81,1437.81,16.4661,6827.69,23394.1,5813.81,3463.41,42039.6
0,657.951,657.951,1.50953,10386.2,23593.6,10488.2,5666.27,42213.3
0,678.823,678.823,0.675206,10410.9,23598,10517,5683,42216.1
0,553.173,553.173,9.46232,19628.6,25569.2,21213.2,7632.63,44574.7
0,2262.96,1555.67,1.6876,6200.79,24580.4,3214.62,2100,42464.7
1,960.469,960.469,5.64122,5730.71,23954.7,3150.14,942.019,42235.4
1,930.484,930.484,3.03572,5730,23927.3,3192.15,926.607,42226.7
0,842.14,842.14,2.71992,5761.33,23781.1,3504.35,844.808,42183.3
1,1303.88,1303.88,3.72387,5997.15,23577.3,4242.85,1626.1,42096.6
0,67.082,67.082,4.43182,9666.99,23452.3,9648.49,5205.84,42111.3
1,2842.89,2742.01,0.754894,6897.72,25080,4032.52,2351.7,42656.7
0,986.813,986.813,2.02487,5707.89,23974.8,3057.65,969.33,42221.5
1,917.823,917.823,6.2551,5700.08,23911.7,3142.56,904.489,42201.1
1,1323.06,1323.06,5.12871,6005.17,23529.9,4308.84,1717.35,42058.7
0,0,0,3.01696,18622.7,26160.4,19423.8,9378.54,43954.1
0,2830.99,2628.55,2.1343,6806.5,25007.7,3929.08,2388.35,42607.7
0,2347.1,1612.2,0.337615,6204.78,24571.6,3220.64,2110.26,42424.6
0,2155.2,1452.45,1.6876,6111.24,24495,3125.33,1992.01,42393.9
0,958.593,958.593,2.5695,5677.93,23945.7,3028.81,941.541,42191.6
1,873.613,873.613,7.39396,5670,23868.9,3136.4,870.517,42166.9
1,1248.88,1248.88,4.05866,5939.85,23518,4201.07,1597.06,42036.7
1,1274.56,1274.56,2.86241,5958,23509,4244.55,1650.27,42032.7
1,1293.14,1293.14,2.43314,5976.7,23500.2,4288.43,1703.94,42028.8
0,1302.5,990.454,1.35022,5742.47,24115.3,2880.63,1233.29,42230.5
1,1263.21,1263.21,0.477454,5948.25,23470.5,4268.13,1690.95,41998.8
0,1261.78,1261.78,7.11718,6631.9,23287.4,5597.71,3260.49,41923.9
0,161.555,161.555,0.954841,9660.05,23369.6,9678.43,5152.06,42026
0,60,60,0.754894,17609.6,25934,18377.1,10401.5,43598.3
0,2166.03,1444.99,1.01275,6078.46,24457.1,3092.33,2005.52,42341.9
0,829.759,829.759,3.70862,5610.08,23824.1,3058.53,814.985,42111.3
0,1006.23,1006.23,0,5770.15,23525.7,3864.53,1206.73,42007.5
0,573.149,573.149,2.05278,19237.4,25109.1,22203.7,6607.16,44782.3
0,2303.76,2303.76,1.21712,7893.14,25669.6,5310.59,1913.66,42856.2
0,1293.14,1293.14,25.603,7068.04,23177.5,6332.56,4103.43,41850.5
0,1343.32,1343.32,7.82553,7445.08,23161.9,6874.98,4573.6,41850.3
0,2250.8,2250.8,3.32143,8061.02,25760.3,5526.03,1966.55,42882.3
0,684.105,684.105,1.6876,5596.51,23581,3421.18,725.603,41997.1
0,835.703,835.703,2.71992,5531.73,23814.6,2868.1,833.547,42046.9
0,804.984,804.984,0.754894,5624.66,23484.1,3618.45,937.23,41939.7
0,496.588,496.588,5.09562,10375.9,23378.8,10566.8,5556.16,41988.7
0,362.491,362.491,0.477454,19109.9,25776.4,19961.7,8785.08,43954.2
0,2203.11,2203.11,0.754894,7891.43,25627.5,5340.51,1850.54,42786.4
0,787.464,787.464,4.39338,5498.19,23770.9,2856.31,778.267,42012.2
0,1100.64,1100.64,16.6046,6472.36,23142.5,5469.96,3171.64,41775.6
0,1250.32,1250.32,1.39176,7396.93,23071.6,6866.07,4480.36,41760.4
0,366.197,366.197,3.52041,9691.67,23238.1,9778.8,5090.55,41887.8
0,2096.14,2096.14,0,8527.6,26047.3,6198.9,2317,42970.7
0,2163.33,2163.33,0,8232.04,25826.9,5770.62,2032.26,42864.4
0,2160.83,2160.83,0,8105.22,25746.1,5612.17,1945.38,42825.8
0,2605,2604.65,0.337615,6699.68,24857.4,3861.04,2146.83,42419.9
0,804.984,804.984,4.58231,5476.13,23771.1,2794.35,816.088,41992
0,1041.39,1041.39,1.50953,8018.7,23048.6,7717.7,4422.33,41744.8
0,750,750,14.6283,19144.8,25037.7,21946.7,6804.25,44557.7
0,725.603,725.603,5.60118,19097.6,24974.6,22155.1,6599.8,44631.4
0,2130.84,2130.84,0,8084.49,25719.3,5597.79,1918.59,42796.5
1,778.267,778.267,6.39692,5446.22,23742,2765.38,792.023,41962.1
1,607.454,607.454,6.20105,5430.08,23608,2965.3,607.454,41919.1
0,1247.8,1247.8,4.43182,7272.76,23013.3,6732.11,4438.78,41700
0,1198.87,1198.87,1.39176,7352.02,23011.6,6842.43,4420.9,41700.4
0,2100.86,2100.86,0,8063.81,25692.4,5583.55,1891.9,42767.2
0,2100,2100,0,7998.76,25652.3,5504.41,1852.24,42748.1
1,569.21,569.21,6.49257,5400.33,23572.1,2951.61,566.039,41887.1
0,2235.75,2235.75,3.76924,7233.55,25163.6,4568.87,1677.05,42504.4
0,2232.94,1464.79,2.63503,5957.63,24307.7,2980.89,1840.54,42135.1
0,751.798,751.798,0.477454,5515.84,23304.6,3628.02,1006.23,41775.3
0,934.345,934.345,1.39176,6146.49,23063,5021.57,2707.66,41670.3
0,930,930,3.10963,7785.27,22953.3,7461.38,4320.94,41649.1
1,30,30,0.337615,9138.39,23054.3,9169.31,4715.35,41725.5
0,2306.88,2306.88,1.81752,6980.98,24990.6,4260.11,1749.29,42409.3
0,2166.03,1398.46,2.63503,5904.74,24259.6,2925.88,1793.24,42097.5
1,512.64,512.64,7.05413,5340.34,23513.6,2898.07,516.14,41827.2
0,960,960,2.86241,5810.79,23115.5,4404.69,1994.72,41674.1
0,1922.11,1922.11,0,8568.09,26028.1,6354.12,2379.29,42879.9
1,484.665,484.665,4.76364,5310.34,23484.3,2871.39,492.037,41797.3
0,798.812,798.812,0.477454,5509.72,23209.9,3735.69,1176.52,41699.1
0,212.132,212.132,1.6876,10034.9,23131,10252.2,5227.67,41754.2
0,300,300,1.21712,17902.6,25830.9,18744.3,9936.3,43398.4
0,792.591,792.591,4.76364,19402,25394.2,20439.7,8246.29,43914.8
0,1890,1890,0,8625.2,26059.2,6452.44,2450.65,42878.9
0,2533,2130.84,3.10963,6299.86,24524.2,3418.55,2178.67,42170.8
0,2526.6,1916.72,4.05866,6158.77,24427.7,3242.22,2022.5,42130.2
0,2391.17,1677.05,2.05278,6012.36,24323.6,3062.35,1879.49,42087
0,1030.97,1030.97,28.3089,6963.94,22870.4,6397.25,4275.18,41550
0,958.593,958.593,0.477454,8246.45,22886.9,8111.38,4306.85,41580.4
0,390,390,7.66032,18437,25798,19305.2,9367.79,43535.1
0,1889.05,1129.29,3.47174,5711.83,24087.2,2726.21,1642.35,41973.4
1,502.892,502.892,2.38594,5251.37,23494.9,2690.82,484.665,41759
0,982.7,982.7,12.0215,6883.35,22843.3,6302.71,4183.04,41520.1
0,152.971,152.971,3.18181,8874.98,22913.1,8905.2,4512.48,41591
0,84.8528,84.8528,4.39338,16546.4,25154,17339.7,11086.4,42961
0,2043.53,2043.53,1.21712,7342.83,25164.7,4764.24,1500.3,42420
1,424.264,424.264,1.50953,5220,23417,2750.36,421.07,41713.7
0,840,840,17.2302,5700.08,22996.5,4335.49,1972.94,41554.3
0,597.746,597.746,5.32285,8481.25,22847.3,8436.62,4331.03,41535.8
1,84.8528,84.8528,1.6876,9072.16,22907.8,9156.64,4590.78,41577.8
0,30,30,0.337615,16394.8,25064.1,17187,10936.2,42894.1
0,360,360,1.72101,17389.7,25518.1,18226.8,10430.1,43169.7
0,1883.08,1116.06,0.954841,5668.73,24039.9,2684.12,1588.58,41917.7
1,445.982,445.982,6.45795,5191.39,23436.6,2635.39,429.535,41699.1
0,2350.17,2269.91,2.38594,6333.48,24500.7,3501.79,2038.23,42089.9
0,1060.66,517.88,0.954841,5311.61,23703.7,2403,894.986,41770.9
1,394.588,394.588,1.39176,5160.09,23386.3,2644.26,371.079,41662.5
1,342.053,342.053,3.38907,5160.35,23338.2,2739.05,379.473,41647.6
0,60,60,0.337615,9928.37,22978.2,10186.8,5088.43,41602.1
0,161.555,161.555,5.47927,10182.6,23023.2,10478.5,5270.87,41630.4
0,445.982,445.982,4.39338,17771.3,25656.2,18635.2,10005.9,43229
0,1744.13,1744.13,4.39338,8413.38,25855.6,6256.28,2239.58,42697.9
0,1859.52,1859.52,2.02487,7573.86,25264.4,5085.95,1480.07,42415.6
0,2015.59,2015.59,4.22269,7013.2,24920.1,4385.54,1455.23,42257.4
1,371.079,371.079,8.29381,5130.35,23364.2,2604.48,351.141,41634.8
0,764.853,764.853,1.39176,5485,22957.2,3990.11,1603.81,41486
0,2120.47,2120.47,3.84367,6737.66,24734.6,4045.44,1570.64,42157.1
0,1682.41,918.314,1.4321,5515.43,23897.3,2529.27,1474.89,41805.9
1,954.83,450,3.94548,5232.48,23620.8,2340.19,792.023,41702
1,284.605,284.605,1.81752,5100.35,23279.7,2686.63,323.11,41587.8
0,810.555,810.555,20.1578,6291.71,22733.6,5529.53,3394.78,41379.1
0,150,150,1.21712,9419.04,22843.7,9618.97,4723.07,41494.3
0,390,390,1.72101,10877.4,23110.5,11285.3,5791.55,41661.5
0,531.601,531.601,3.03572,11193.5,23182.4,11637.7,6054.13,41705.6
0,513.517,513.517,4.38049,18040,25743.6,18925.2,9700.81,43257.5
0,1182.24,1182.24,11.0826,19085.7,25059.8,20802,7827.93,43842.7
0,1083.74,1083.74,13.0692,18830.5,24741.7,21756.2,6880.21,44168
0,1848.35,1848.35,1.35022,7382.19,25119,4872.39,1371.17,42314.3
1,276.586,276.586,2.16079,5070,23271,2617.06,271.662,41564.1
0,632.851,632.851,3.76924,5897.88,22761.5,4898.83,2704.16,41369.4
0,30,30,2.71992,10007.6,22911.2,10312.1,5107.14,41526.4
0,611.882,611.882,5.78883,18491,25557.6,19398,9220.74,43370.5
0,1090.78,1090.78,3.9311,19118.9,25105.7,20590,8031.32,43745.7
0,1158.02,1158.02,4.82254,18907.6,24848.5,21335.4,7289.69,43995.2
0,1862.18,1862.18,0.754894,7233.98,25014.5,4700.05,1321.36,42249.3
1,174.929,174.929,6.18293,5045.71,23181.2,2729.18,169.706,41515.9
0,600,600,2.45639,5916.92,22722.9,4964.52,2792.58,41336.1
0,750,750,21.5267,6330.28,22663.9,5641.28,3542.03,41316.3
0,228.473,228.473,1.50953,10586.4,22995.7,10979.3,5537.66,41567.5
0,1681.34,1681.34,1.06752,8105.61,25593.5,5905.43,1911.07,42505.3
0,283.019,283.019,1.35022,5095.59,23010.7,3139.84,577.062,41444.6
0,699.714,699.714,1.35022,7233.73,22590,6944.6,3973.73,41282.5
1,161.555,161.555,7.36374,8658,22666.4,8754.09,4256.2,41346.3
0,30,30,3.18181,9519.27,22776.7,9772.54,4742.75,41419
0,1127.7,1127.7,3.05437,19070.7,25060.3,20553.5,8052.75,43679.2
0,1597.06,823.772,1.6876,5393.08,23774,2406.93,1353,41683.2
1,933.381,342.053,3.84367,5136.93,23531,2223.24,764.853,41591.8
1,241.868,241.868,13.457,8568.03,22629.3,8659.41,4195.93,41311.3
0,1578.35,1578.35,3.32143,8199.28,25640.2,6078.24,2034.04,42495
0,1650.27,1650.27,1.01275,7772.84,25331.7,5467.74,1560.29,42347
0,375.899,305.941,22.7656,4970.41,23284.7,2296.13,349.857,41486.2
1,84.8528,84.8528,1.06752,4957.36,23086.8,2671.52,94.8683,41424.2
1,60,60,0.954841,4970.41,23048.2,2778.52,94.8683,41413.1
0,570,570,0.477454,5255.74,22806.4,3738.58,1410.32,41318.4
0,150,150,9.83757,9740.4,22757.5,10051.5,4866.01,41384.8
0,426.38,426.38,0.477454,15711.1,24561.1,16525.8,10250.9,42477.7
0,825.409,825.409,3.1996,18745.6,25329.5,19682.2,8908.59,43347.3
0,2066.52,2066.52,2.02487,6282.05,24369.2,3528.41,1699.18,41892.2
0,30,30,11.0826,9294.24,22661.4,9547.54,4553.78,41312.6
0,60,60,1.06752,10032.9,22781.5,10396.9,5066.54,41388.6
0,201.246,201.246,1.21712,10738.4,22922.4,11190.4,5623.46,41475.7
0,2036.91,2036.91,1.01275,6258,24341.5,3510.13,1677.05,41862.6
0,2047.49,2047.49,4.67991,6222.23,24318.5,3462.63,1718.4,41852.7
0,2083.87,1514.33,2.90182,5716.16,23988.8,2808.17,1580.92,41713.8
0,657.951,283.019,8.81123,4983.34,23360.9,2137.59,499.299,41472.4
0,1506.59,1506.59,4.58231,8072.17,25518.2,5962.08,1908.01,42386.6
0,1988.17,1988.17,0.754894,6325.38,24372,3612.98,1555.67,41858.3
0,420,420,0.477454,5762.5,22543.7,4884.48,2790.65,41156.3
1,582.495,582.495,5.96102,6043.72,22500.6,5349.43,3300.55,41141.2
0,60,60,0.337615,10184.5,22756.1,10590.3,5160.09,41350
0,657.951,657.951,2.05278,11809.5,23130.6,12389.3,6535.46,41578.4
0,997.246,997.246,0.477454,18981.3,25142.5,19940.9,8630.25,43345.5
0,1464.79,1464.79,4.82254,18812.7,24782.6,20925.6,7646.76,43666
0,1982.95,1982.95,2.05278,6192,24274.6,3450,1654.63,41798.5
1,700.357,182.483,3.18181,4949.27,23336.4,2070.87,530.754,41424.4
1,60,60,4.82254,4830,23044.4,2392.68,30,41326.9
1,323.11,323.11,1.01275,5023.28,22752,3354.77,1023.96,41227.5
0,450,450,4.76364,5318.38,22618,4074.92,1892.14,41168.3
0,524.786,524.786,2.05278,5950.14,22479.8,5227.32,3181.27,41114.2
1,540.833,540.833,4.43182,5967.29,22477.4,5254.88,3211.26,41113.4
1,547.449,547.449,5.73026,6001.87,22472.9,5310.08,3271.24,41111.9
0,417.852,417.852,4.22269,7543.85,22417.2,7462.83,3789.63,41113.4
0,241.868,241.868,17.9014,9754.84,22651.7,10114.1,4825.81,41273.5
0,1489.46,1489.46,13.2707,18784,24754.5,20922.7,7643.17,43637.8
1,678.823,152.971,2.78189,4920,23307.6,2040.88,510.882,41394.5
1,60,60,3.05437,4809.37,22933.9,2568.11,134.164,41272.6
1,161.555,161.555,3.05437,4781.4,23080.3,2167.07,134.164,41296.9
1,0,0,12.5065,4770,22986.1,2340.96,30,41267
1,84.8528,84.8528,4.16874,4777.64,22911.2,2526.06,174.929,41244.6
0,42.4264,42.4264,3.37229,4848.69,22786.8,2928.65,531.601,41210.5
0,323.11,323.11,2.43314,5000.29,22672.4,3414.34,1149.83,41158.4
0,390,390,4.04469,5434.06,22508.9,4387.49,2284.93,41087.7
0,342.053,342.053,1.21712,5733.85,22445.7,4928.5,2883.9,41063.2
0,361.248,361.248,1.81752,7504.14,22357.3,7446.41,3729.79,41053.4
0,161.555,161.555,22.8501,9314.21,22527.2,9632.06,4493.19,41172.5
0,1539.38,1539.38,17.1569,18726.5,24698.2,20916.8,7636.34,43581.2
0,1395.89,1395.89,20.5444,18425.1,24316.5,22081.7,6474.72,43986.4
0,1350,1350,7.74697,8294.39,25630.9,6346.75,2227.29,42375.9
1,108.167,108.167,3.47174,4747.68,23036.3,2162.71,90,41262.2
0,30,30,7.17965,4741.52,22999.7,2227.29,174.929,41250.4
1,67.082,67.082,3.01696,4785.73,22799.2,2758.04,349.857,41191.5
0,474.342,474.342,3.76924,7043.29,22320,6861.87,3704.73,41012.5
0,241.868,241.868,2.71992,11108.9,22849.4,11659.4,5889.33,41360.1
0,590.931,590.931,3.81407,11867.9,23043.8,12488,6565.14,41477.5
0,655.21,655.21,0.477454,12031.9,23089.2,12665.7,6714.77,41504.8
1,797.12,797.12,7.05413,12416.4,23200.2,13080.7,7069.44,41571.6
0,810,810,10.074,17102.9,25022,18019.1,10531.2,42667
0,840,840,13.1219,17390.5,25159,18317.3,10232.1,42750
0,937.71,937.71,10.3731,18400,25255,19361.5,9185.78,43055.8
0,403.609,189.737,21.0862,4774.15,23138.9,1982.95,256.32,41276.2
1,201.246,67.082,5.23748,4734.4,23060.2,2058.66,174.929,41249.6
0,0,0,0.754894,4711.53,22970.6,2200.66,161.555,41220.5
1,108.167,108.167,1.81752,4713.44,22872.7,2424.07,256.32,41190.6
1,134.164,134.164,1.39176,4717.73,22852.7,2478.59,228.473,41184.7
1,94.8683,94.8683,3.01696,4756.02,22769.9,2736.59,366.197,41161.5
0,300,300,2.78189,5510.94,22418.8,4603.41,2558.63,41015.7
0,218.403,218.403,12.7098,9282.47,22467.7,9619.71,4443.65,41112.7
0,30,30,3.58425,10666.9,22722.1,11181.4,5503.43,41270.7
0,917.823,917.823,11.1022,18045.2,25374.4,19000.3,9541.93,42919.6
0,1492.18,1492.18,5.78883,18721.6,24705.2,20731.9,7809.05,43464.7
1,150,60,3.38907,4698.81,23015.9,2050.56,108.167,41214.6
1,123.693,123.693,3.76924,4726.31,22740.5,2715.29,384.187,41131.6
1,67.082,67.082,2.86241,4803,22658.3,3026.88,758.947,41102.7
0,283.019,283.019,2.16079,5691.23,22350.6,4947.73,2949.78,40971.3
0,174.929,174.929,3.63139,10228.4,22604.3,10703.6,5133.6,41186.8
0,150,150,2.38594,15767.7,24374.4,16641.1,10291.4,42252.2
0,1682.41,1032.28,1.50953,5301.18,23618.9,2358.01,1168.46,41417.6
0,1449.03,699.714,2.36199,5089.93,23461.1,2106.42,1023.96,41355.7
1,123.693,30,4.16874,4668.93,22986.9,2022.5,94.8683,41184.8
1,30,30,2.45639,4656.19,22941.7,2093.35,30,41170.1
1,0,0,1.50953,4654.74,22934.3,2106.42,60,41167.7
1,150,150,5.39642,4651.55,22827.8,2340.19,234.307,41134.7
1,189.737,189.737,5.72043,4684.81,22729.7,2630.78,342.053,41106.7
1,0,0,3.1996,4760.56,22640.2,2961.5,713.092,41078.1
1,60,60,3.01696,4780.65,22623.3,3031.34,797.12,41070.3
0,150,150,5.55072,16101.5,24496.1,16995.4,10618.9,42312.2
0,711.196,711.196,8.38019,16703.6,24767.3,17621.6,10913.8,42475.2
0,1532.64,1532.64,1.96786,18439.6,24373,21533.1,6997.14,43683.5
1,67.082,30,2.90182,4634,22942.6,2016.93,30,41149.9
0,150,150,26.1737,4620,22833.2,2229.91,182.483,41115.3
1,216.333,216.333,5.80822,4655.03,22700.4,2609.31,366.197,41076.7
1,84.8528,84.8528,1.50953,4701.2,22639.6,2827.81,591.693,41060.7
1,30,30,2.63503,4731.26,22610.7,2942.45,724.983,41048.2
0,240,240,3.43891,5127.19,22409.9,3972.37,1913.66,40958.6
1,30,30,3.32143,10813.7,22675.6,11373.1,5604.22,41206.8
0,1021.76,1021.76,4.38049,18165.6,25230.6,19140.6,9385.4,42878.2
0,1693.87,1693.87,5.05115,18565.6,24536.7,20962.7,7561.55,43460.1
0,1711.05,1711.05,4.05866,6270.86,24219.2,3668.96,1194.74,41633.9
0,1784.43,1784.43,2.88218,5910.08,23995.4,3187.63,1614.71,41537.1
1,192.094,30,0.954841,4629.05,22975.4,1908.01,150,41140.5
1,127.279,42.4264,4.38049,4618.25,22952,1935.41,161.555,41132.6
1,67.082,30,0.337615,4609.18,22928.8,1966.55,84.8528,41125
1,0,0,2.90182,4599.79,22898.5,2013.58,30,41115.1
1,42.4264,42.4264,3.72387,4594.8,22876.2,2052.75,84.8528,41107.9
0,42.4264,42.4264,3.43891,4701.97,22581.3,2923.58,737.902,41018.3
1,0,0,2.16079,4715.35,22569.9,2970.61,792.023,41013.1
0,379.473,379.473,3.64697,7878.19,22202.5,8011.8,3652.62,40894.5
0,417.852,417.852,2.26364,7974.02,22209.3,8128.67,3684.02,40899.6
0,362.491,362.491,2.71992,11587.3,22839.6,12227.7,6282.33,41293.8
0,1693.07,1167.3,3.1996,5325.23,23606.3,2421.65,1189.83,41357.3
1,192.094,30,1.50953,4603.31,22954.4,1870.86,108.167,41113.2
1,67.082,67.082,3.18181,4564.83,22847.1,2026.06,90,41078
1,123.693,123.693,6.92625,4561.58,22825,2068.91,174.929,41071
1,174.929,174.929,2.69895,4626.23,22598.7,2720.59,553.173,41005.4
0,180,180,0.954841,5277.02,22293.3,4349.9,2367.53,40875.1
0,524.786,524.786,20.6071,9488.73,22363,9914.76,4521.35,40991
1,30,30,3.81407,10787.2,22616.9,11363.5,5566.19,41147.3
0,67.082,67.082,1.72101,15902.8,24339.1,16806.7,10419,42180.1
0,1239.11,1239.11,1.4321,7686.68,25128,5654.18,1548.71,42017.4
0,1423.02,1423.02,3.64697,6618.52,24399.9,4146.73,863.771,41679.4
0,1654.36,1654.36,1.90915,6107.71,24092.3,3483.23,1273.5,41543.4
0,1343.32,566.039,1.06752,4955.91,23328.2,1972.26,900.5,41229.2
1,150,67.082,5.23748,4569.56,22917.5,1850.54,108.167,41080.7
1,127.279,84.8528,6.37937,4565.72,22909.7,1859.52,134.164,41078.1
1,67.082,67.082,8.56313,4538.04,22832.9,1972.26,42.4264,41052.8
1,201.246,201.246,3.10963,4596.66,22569.3,2700.83,573.149,40975.4
0,94.8683,94.8683,3.9311,5450.84,22221.2,4696.32,2757.72,40828.7
0,240,240,4.39338,5927.11,22154.9,5455.14,3561.42,40806.4
1,67.082,67.082,3.18181,10720.1,22575.3,11299.5,5500.73,41110.1
1,60,60,4.28915,10774.1,22587.5,11358.8,5547.32,41117.5
0,1667.36,1667.36,17.1422,18226.7,24134.6,21911.6,6597.34,43708.7
0,1209.34,1209.34,3.72387,7215.23,24780.8,4993,1002.65,41836.8
